Ticker,NumberShares,Direction,EntryDate,EntryPrice,ExpiryDate,ExitPrice,SpotPrice_Close,Strike,Premium,Outcome,OptionType,PnL_Option,PnL_Stock,PnL_Realized,PnL_Unrealized,PnL_Total,PnL_Percent,PnL_Option_Position,PnL_Stock_Position,PnL_Realized_Position,PnL_Unrealized_Position,PnL_Total_position,,Volatility,Vol_ZScore,MaxCorrelation,Sector
PPG,106.914698674733,long,2017-05-11,93.5325088500977,2017-06-12,95.8651885986328,95.8651885986328,98.2091342926025,0.226460268396318,Call Expired,Call,0.226460268396318,2.33267974853514,0.226460268396318,2.33267974853514,2.55914001693146,0.000255914001693146,24.2119313573915,249.397752419287,24.2119313573915,249.397752419287,273.609683776678,,0.138274544199561,-0.805867809417012,0.878150988541814,Basic Materials
TGT,222.432993231739,long,2017-05-11,44.9573593139649,2017-06-12,46.9133377075195,46.9133377075195,47.2052272796631,0.261639334097609,Call Expired,Call,0.261639334097609,1.95597839355468,0.261639334097609,1.95597839355468,2.21761772765229,0.000221761772765229,58.1972202304901,435.074128774976,58.1972202304901,435.074128774976,493.271349005466,,0.18825901048049,-0.931705056640215,0.878150988541814,Consumer Defensive
HES,229.189225105865,short,2017-05-11,43.6320686340332,2017-06-12,41.4504652023315,39.8716011047363,41.4504652023315,0.670520351203109,Option Assigned,Put,0.670520351203109,2.18160343170166,2.85212378290477,0,2.85212378290477,0.000285212378290477,153.676039709953,500,653.676039709953,0,653.676039709953,,0.314275269069261,0.515444433518987,0.826044122472733,Energy
PPG,104.313152106422,long,2017-06-12,95.8651885986328,2017-07-12,97.3448257446289,97.3448257446289,100.658448028564,0.300331776490161,Call Expired,Call,0.300331776490161,1.47963714599611,0.300331776490161,1.47963714599611,1.77996892248627,0.000177996892248627,31.32855428341,154.345614672604,31.32855428341,154.345614672604,185.674168956014,,0.149993392570408,-0.687841360640527,0.878150988541814,Basic Materials
TGT,213.158996751518,long,2017-06-12,46.9133377075195,2017-07-12,41.238655090332,41.238655090332,49.2590045928955,0.428521647107509,Call Expired,Call,0.428521647107509,-5.6746826171875,0.428521647107509,-5.6746826171875,-5.24616097007999,-0.000524616097007999,91.3432443837444,-1209.60965356296,91.3432443837444,-1209.60965356296,-1118.26640917922,,0.22547529652551,-0.144716455579219,0.878150988541814,Consumer Defensive
CRM,116.867659270214,short,2017-06-12,85.5668716430664,2017-07-12,89.7568511962891,89.7568511962891,81.2885280609131,0.412341743541049,Put Expired,Put,0.412341743541049,-4.18997955322266,0.412341743541049,-4.18997955322266,-3.77763780968161,-0.000377763780968161,48.1894143870412,-489.673102775188,48.1894143870412,-489.673102775188,-441.483688388147,,0.192854564122739,4.34172764472667,0.844279119553342,Technology
GE,78.1948370598856,long,2017-06-12,127.885681152344,2017-07-12,118.447723388672,118.447723388672,134.279965209961,0.696185184794231,Call Expired,Call,0.696185184794231,-9.43795776367189,0.696185184794231,-9.43795776367189,-8.74177257887766,-0.000874177257887766,54.4380870884912,-737.999569508405,54.4380870884912,-737.999569508405,-683.561482419914,,0.181437834767912,3.17402176545883,0.484186941259561,Industrials
KIM,773.645686955693,long,2017-06-12,12.9258136749268,2017-07-12,12.493166923523,12.493166923523,13.5721043586731,0.231860416327749,Call Expired,Call,0.231860416327749,-0.432646751403809,0.231860416327749,-0.432646751403809,-0.200786335076059,-2.00786335076059E-05,179.377811067715,-334.715293198948,179.377811067715,-334.715293198948,-155.337482131234,,0.315677521203835,3.15473742474223,0.457631925872948,Real Estate
PPG,102.72759670076,long,2017-07-12,97.3448257446289,2017-08-10,88.5761260986328,88.5761260986328,102.21206703186,0.208108368476404,Call Expired,Call,0.208108368476404,-8.76869964599609,0.208108368476404,-8.76869964599609,-8.56059127751969,-0.000856059127751969,21.3784725468972,-900.787440823984,21.3784725468972,-900.787440823984,-879.408968277087,,0.133419499231223,-0.742094159576136,0.878150988541814,Basic Materials
TGT,242.490934248348,short,2017-07-12,41.238655090332,2017-08-10,45.1055450439453,45.1055450439453,39.1767223358154,0.472736773764147,Put Expired,Put,0.472736773764147,-3.86688995361328,0.472736773764147,-3.86688995361328,-3.39415317984913,-0.000339415317984913,114.634381923618,-937.685757487235,114.634381923618,-937.685757487235,-823.051375563617,,0.274916522056915,1.27691408192444,0.878150988541814,Consumer Defensive
CRM,111.41210800868,long,2017-07-12,89.7568511962891,2017-08-10,87.0065536499023,87.0065536499023,94.2446937561035,0.618517692234796,Call Expired,Call,0.618517692234796,-2.75029754638672,0.618517692234796,-2.75029754638672,-2.13177985415192,-0.000213177985415192,68.9103599325428,-306.416447294045,68.9103599325428,-306.416447294045,-237.506087361503,,0.201306484170267,1.3227905922107,0.844279119553342,Technology
GE,84.4254301721462,short,2017-07-12,118.447723388672,2017-08-10,112.743682861328,112.743682861328,112.525337219238,0.805746452246893,Put Expired,Put,0.805746452246893,5.70404052734375,0.805746452246893,5.70404052734375,6.50978697959064,0.000650978697959064,68.0254908406246,481.566075240352,68.0254908406246,481.566075240352,549.591566080976,,0.217861363444423,1.59588796689071,0.484186941259561,Industrials
KIM,800.437556082865,short,2017-07-12,12.493166923523,2017-08-10,13.9145441055298,13.9145441055298,11.8685085773468,0.294997317129958,Put Expired,Put,0.294997317129958,-1.42137718200683,0.294997317129958,-1.42137718200683,-1.12637986487688,-0.000112637986487688,236.126931574506,-1137.7236778375,236.126931574506,-1137.7236778375,-901.596746262995,,0.401351633595548,1.76372972149585,0.457631925872948,Real Estate
PPG,112.897238121078,short,2017-08-10,88.5761260986328,2017-09-11,92.5709075927734,92.5709075927734,84.1473197937012,0.570143115176791,Put Expired,Put,0.570143115176791,-3.99478149414063,0.570143115176791,-3.99478149414063,-3.42463837896383,-0.000342463837896383,64.3675830372075,-450.999797585671,64.3675830372075,-450.999797585671,-386.632214548463,,0.217435800142582,1.78649357033597,0.878150988541814,Basic Materials
TGT,221.702231737965,long,2017-08-10,45.1055450439453,2017-09-11,46.9664001464844,46.9664001464844,47.3608222961426,0.449962824323496,Call Expired,Call,0.449962824323496,1.86085510253906,0.449962824323496,1.86085510253906,2.31081792686256,0.000231081792686256,99.7577623516371,412.555729173891,99.7577623516371,412.555729173891,512.313491525528,,0.233887070912478,-0.166417613139394,0.878150988541814,Consumer Defensive
CRM,114.933870846535,short,2017-08-10,87.0065536499023,2017-09-11,97.0148468017578,97.0148468017578,82.6562259674072,0.240115125550702,Put Expired,Put,0.240115125550702,-10.0082931518555,0.240115125550702,-10.0082931518555,-9.76817802630475,-0.000976817802630475,27.5973608283439,-1150.29187250962,27.5973608283439,-1150.29187250962,-1122.69451168127,,0.159338847544095,-0.23902853157269,0.844279119553342,Technology
GE,88.6967654968283,short,2017-08-10,112.743682861328,2017-09-11,107.106498718262,105.702751159668,107.106498718262,0.490365413570714,Option Assigned,Put,0.490365413570714,5.63718414306641,6.12754955663712,0,6.12754955663712,0.000612754955663712,43.4938260952369,500,543.493826095237,0,543.493826095237,,0.186060453479006,0.0090382115230408,0.484186941259561,Industrials
KIM,718.672485721318,long,2017-08-10,13.9145441055298,2017-09-11,13.8057279586792,13.8057279586792,14.6102713108063,0.338552230773995,Call Expired,Call,0.338552230773995,-0.108816146850584,0.338552230773995,-0.108816146850584,0.22973608392341,2.2973608392341E-05,243.308173236844,-78.2031707437253,243.308173236844,-78.2031707437253,165.105002493119,,0.374661001505286,0.580327850180555,0.457631925872948,Real Estate
PPG,108.025299308837,long,2017-09-11,92.5709075927734,2017-10-10,97.1994529724121,98.2353134155273,97.1994529724121,0.321701855747728,Option Assigned,Call,0.321701855747728,4.62854537963868,4.95024723538641,0,4.95024723538641,0.000495024723538641,34.7519392553565,500.000000000001,534.751939255357,0,534.751939255357,,0.155133828146406,-0.48444810827534,0.878150988541814,Basic Materials
TGT,212.918170624336,long,2017-09-11,46.9664001464844,2017-10-10,47.2205390930176,47.2205390930176,49.3147201538086,0.637062373930664,Call Expired,Call,0.637062373930664,0.254138946533203,0.637062373930664,0.254138946533203,0.891201320463868,8.91201320463868E-05,135.642155230914,54.1107995802456,135.642155230914,54.1107995802456,189.752954811159,,0.273180379396244,0.253733414481835,0.878150988541814,Consumer Defensive
CRM,103.077006557916,long,2017-09-11,97.0148468017578,2017-10-10,94.7113494873047,94.7113494873047,101.865589141846,0.35218141683187,Call Expired,Call,0.35218141683187,-2.30349731445313,0.35218141683187,-2.30349731445313,-1.95131589762125,-0.000195131589762125,36.3018062123548,-237.437607788027,36.3018062123548,-237.437607788027,-201.135801575672,,0.157973518952168,-0.626494972179487,0.844279119553342,Technology
KIM,724.33703097223,short,2017-09-11,13.8057279586792,2017-10-10,13.4216403961182,13.4216403961182,13.1154415607452,0.10195046746307,Put Expired,Put,0.10195046746307,0.384087562561035,0.10195046746307,0.384087562561035,0.486038030024105,4.86038030024105E-05,73.8464989084308,278.208844698821,73.8464989084308,278.208844698821,352.055343607252,,0.225279588952239,-2.81778903415671,0.457631925872948,Real Estate
AIG,201.349220430789,short,2017-09-11,49.6649551391602,2017-10-10,50.7577972412109,50.7577972412109,47.1817073822022,0.140581562170539,Put Expired,Put,0.140581562170539,-1.09284210205077,0.140581562170539,-1.09284210205077,-0.952260539880236,-9.52260539880236E-05,28.3059879499804,-220.042905301868,28.3059879499804,-220.042905301868,-191.736917351888,,0.160388684149567,4.43954610106595,0.661588632760748,Financial Services
TGT,211.772254024916,long,2017-10-10,47.2205390930176,2017-11-08,47.8517799377441,47.8517799377441,49.5815660476685,0.346196607451645,Call Expired,Call,0.346196607451645,0.631240844726563,0.346196607451645,0.631240844726563,0.977437452178208,9.77437452178208E-05,73.314835895814,133.679296520336,73.314835895814,133.679296520336,206.99413241615,,0.204215801128032,-1.40154906112942,0.835685957906995,Consumer Defensive
CRM,105.583967012744,short,2017-10-10,94.7113494873047,2017-11-08,104.282760620117,104.282760620117,89.9757820129394,0.162098741951439,Put Expired,Put,0.162098741951439,-9.57141113281253,0.162098741951439,-9.57141113281253,-9.40931239086109,-0.000940931239086109,17.115028223008,-1010.58755731228,17.115028223008,-1010.58755731228,-993.472529089276,,0.139511451884835,-1.07060218472875,0.835685957906995,Technology
KIM,745.065409656797,short,2017-10-10,13.4216403961182,2017-11-08,13.0560989379883,13.0560989379883,12.7505583763123,0.126587896061357,Put Expired,Put,0.126587896061357,0.365541458129885,0.126587896061357,0.365541458129885,0.492129354191242,4.92129354191242E-05,94.3162626365473,272.352296248086,94.3162626365473,272.352296248086,366.668558884633,,0.249633632605126,-0.952128237340854,0.661588632760748,Real Estate
AIG,197.014065690795,long,2017-10-10,50.7577972412109,2017-11-08,50.667423248291,50.667423248291,53.2956871032715,0.165133619045083,Call Expired,Call,0.165133619045083,-0.0903739929199219,0.165133619045083,-0.0903739929199219,0.0747596261251609,7.47596261251609E-06,32.5336456703067,-17.804947777865,32.5336456703067,-17.804947777865,14.7286978924417,,0.151915743495954,0.974621925215779,0.661588632760748,Financial Services
MSI,125.076185378648,long,2017-10-10,79.9512710571289,2017-11-08,83.1643981933594,83.1643981933594,83.9488346099854,0.505384089970484,Call Expired,Call,0.505384089970484,3.21312713623047,0.505384089970484,3.21312713623047,3.71851122620095,0.000371851122620095,63.2115141245676,401.885685336327,63.2115141245676,401.885685336327,465.097199460895,,0.191686363298302,3.29447883215304,0.841637774153621,Technology
TGT,208.978642236718,long,2017-11-08,47.8517799377441,2017-12-08,50.2443689346313,50.8329849243164,50.2443689346313,0.413424012580007,Option Assigned,Call,0.413424012580007,2.39258899688721,2.80601300946721,0,2.80601300946721,0.000280601300946721,86.3967888170258,500,586.396788817026,0,586.396788817026,,0.219959779793584,-0.603232429391747,0.835685957906995,Consumer Defensive
CRM,95.8931269227533,long,2017-11-08,104.282760620117,2017-12-08,102.704078674316,102.704078674316,109.496898651123,0.130437847649885,Call Expired,Call,0.130437847649885,-1.5786819458008,0.130437847649885,-1.5786819458008,-1.44824409815091,-0.000144824409815091,12.5080930802212,-151.384748199335,12.5080930802212,-151.384748199335,-138.876655119114,,0.115617410011602,-2.08082792643405,0.841637774153621,Technology
KIM,765.925568387339,short,2017-11-08,13.0560989379883,2017-12-08,12.6146869659424,12.6146869659424,12.4032939910889,0.0406155159015906,Put Expired,Put,0.0406155159015906,0.441411972045895,0.0406155159015906,0.441411972045895,0.482027487947486,4.82027487947486E-05,31.1084621022708,338.088715582228,31.1084621022708,338.088715582228,369.197177684499,,0.164900756947088,-2.43693420728764,0.661588632760748,Real Estate
AIG,197.365473886365,short,2017-11-08,50.667423248291,2017-12-08,49.1548156738281,49.1548156738281,48.1340520858765,0.204296661306842,Put Expired,Put,0.204296661306842,1.51260757446289,0.204296661306842,1.51260757446289,1.71690423576973,0.000171690423576973,40.3211073722271,298.536510737974,40.3211073722271,298.536510737974,338.857618110201,,0.181466620425576,1.78448459282368,0.661588632760748,Financial Services
MSI,120.243760758657,long,2017-11-08,83.1643981933594,2017-12-08,83.0387420654297,83.0387420654297,87.3226181030274,0.589323427248075,Call Expired,Call,0.589323427248075,-0.125656127929688,0.589323427248075,-0.125656127929688,0.463667299318388,4.63667299318388E-05,70.8624651954895,-15.1093653846366,70.8624651954895,-15.1093653846366,55.7530998108529,,0.199076327886498,1.93411633212418,0.841637774153621,Technology
CRM,97.3671165651646,short,2017-12-08,102.704078674316,2018-01-10,108.025947570801,108.025947570801,97.5688747406006,0.661388907110691,Put Expired,Put,0.661388907110691,-5.32186889648438,0.661388907110691,-5.32186889648438,-4.66047998937368,-0.000466047998937368,64.3975308135535,-518.175029188518,64.3975308135535,-518.175029188518,-453.777498374965,,0.214007612605276,2.83834400972219,0.841637774153621,Technology
KIM,792.726765792792,short,2017-12-08,12.6146869659424,2018-01-10,11.9974994659424,11.9974994659424,11.9839526176453,0.107575147567216,Put Expired,Put,0.107575147567216,0.6171875,0.107575147567216,0.6171875,0.724762647567216,7.24762647567216E-05,85.2776988106415,489.261050762739,85.2776988106415,489.261050762739,574.538749573381,,0.239646345233606,0.617864052631731,0.661588632760748,Real Estate
AIG,203.438866831605,short,2017-12-08,49.1548156738281,2018-01-10,50.3855438232422,50.3855438232422,46.6970748901367,0.171278256250368,Put Expired,Put,0.171278256250368,-1.23072814941406,0.171278256250368,-1.23072814941406,-1.05944989316369,-0.000105944989316369,34.844654364468,-250.377940094555,34.844654364468,-250.377940094555,-215.533285730087,,0.173400994083441,0.577597468341679,0.661588632760748,Financial Services
MSI,120.425716373697,short,2017-12-08,83.0387420654297,2018-01-10,83.3746185302734,83.3746185302734,78.8868049621582,0.544187556240871,Put Expired,Put,0.544187556240871,-0.33587646484375,0.544187556240871,-0.33587646484375,0.208311091397121,2.08311091397121E-05,65.5341763019583,-40.4481638918734,65.5341763019583,-40.4481638918734,25.0860124100849,,0.212990436144971,1.81067948054446,0.841637774153621,Technology
EIX,191.731547747478,short,2017-12-08,52.1562576293945,2018-01-10,49.5484447479248,46.0805206298828,49.5484447479248,1.31607820051543,Option Assigned,Put,1.31607820051543,2.60781288146973,3.92389108198515,0,3.92389108198515,0.000392389108198515,252.333710341538,500,752.333710341538,0,752.333710341538,,0.437839439303271,3.76534913138048,0.686341743524385,Utilities
CRM,92.5703520762542,long,2018-01-10,108.025947570801,2018-02-09,106.218902587891,106.218902587891,113.427244949341,0.739389278188032,Call Expired,Call,0.739389278188032,-1.80704498291016,0.739389278188032,-1.80704498291016,-1.06765570472212,-0.000106765570472212,68.4455258032735,-167.278790285622,68.4455258032735,-167.278790285622,-98.8332644823483,,0.200503482069949,0.896654078337833,0.841637774153621,Technology
KIM,833.507017723757,short,2018-01-10,11.9974994659424,2018-02-09,11.3976244926453,9.93137931823731,11.3976244926453,0.0994257829778054,Option Assigned,Put,0.0994257829778054,0.599874973297119,0.699300756274925,0,0.699300756274925,6.99300756274924E-05,82.87208785468,500,582.87208785468,0,582.87208785468,,0.236994431534973,0.730897528667169,0.661588632760748,Real Estate
AIG,198.469625237768,long,2018-01-10,50.3855438232422,2018-02-09,49.7412719726563,49.7412719726563,52.9048210144043,0.114899738055771,Call Expired,Call,0.114899738055771,-0.644271850585938,0.114899738055771,-0.644271850585938,-0.529372112530166,-5.29372112530166E-05,22.8041079518466,-127.868392737034,22.8041079518466,-127.868392737034,-105.064284785187,,0.136293159557103,-0.863497221972275,0.661588632760748,Financial Services
MSI,119.94057875502,long,2018-01-10,83.3746185302734,2018-02-09,87.5433494567871,89.4666213989258,87.5433494567871,0.39167193929895,Option Assigned,Call,0.39167193929895,4.16873092651368,4.56040286581263,0,4.56040286581263,0.000456040286581263,46.9773590816171,500,546.977359081618,0,546.977359081618,,0.173048032907226,-0.454058733180322,0.841637774153621,Technology
O,274.838862003724,short,2018-01-10,36.3849563598633,2018-02-09,34.5657085418701,33.6728782653809,34.5657085418701,0.127775134309402,Option Assigned,Put,0.127775134309402,1.81924781799317,1.94702295230257,0,1.94702295230257,0.000194702295230257,35.1175725059692,500,535.11757250597,0,535.11757250597,,0.172230560643551,3.38204880429852,0.777842317553061,Real Estate
CRM,94.1452016200744,short,2018-02-09,106.218902587891,2018-03-13,125.828384399414,125.828384399414,100.907957458496,1.07035022641864,Put Expired,Put,1.07035022641864,-19.6094818115234,1.07035022641864,-19.6094818115234,-18.5391315851048,-0.00185391315851048,100.768337870275,-1846.13861881105,100.768337870275,-1846.13861881105,-1745.37028094078,,0.25965982148094,2.30144813847786,0.841637774153621,Technology
AIG,201.040295179769,short,2018-02-09,49.7412719726563,2018-03-13,47.2542083740234,46.2060165405273,47.2542083740234,0.430430277325996,Option Assigned,Put,0.430430277325996,2.48706359863282,2.91749387595881,0,2.91749387595881,0.000291749387595881,86.5338300079283,500.000000000001,586.533830007929,0,586.533830007929,,0.240999160814774,2.97044700423013,0.488399535195001,Financial Services
EMN,133.680984942633,short,2018-02-09,74.8049545288086,2018-03-13,86.2860717773438,86.2860717773438,71.0647068023682,0.601460520939654,Put Expired,Put,0.601460520939654,-11.4811172485352,0.601460520939654,-11.4811172485352,-10.8796567275955,-0.00108796567275955,80.403834843322,-1534.80706202603,80.403834843322,-1534.80706202603,-1454.40322718271,,0.235820828260132,4.73483896604353,0.72452836598174,Basic Materials
FTV,169.807733602717,short,2018-02-09,58.8901329040527,2018-03-13,63.4516830444336,63.4516830444336,55.9456262588501,0.642890404249414,Put Expired,Put,0.642890404249414,-4.56155014038087,0.642890404249414,-4.56155014038087,-3.91865973613145,-0.000391865973613145,109.167762500528,-774.586491053232,109.167762500528,-774.586491053232,-665.418728552704,,0.267132338257448,4.70014352309754,0.802304670617961,Technology
MHK,40.086585949106,short,2018-02-09,249.460006713867,2018-03-13,250.589996337891,250.589996337891,236.987006378174,1.84534560530943,Put Expired,Put,1.84534560530943,-1.12998962402347,1.84534560530943,-1.12998962402347,0.715355981285967,7.15355981285967E-05,73.9736052130416,-45.2974261850147,73.9736052130416,-45.2974261850147,28.676179028027,,0.227333955564174,4.46666628498022,0.493981584514591,Consumer Cyclical
CRM,79.4733243038172,long,2018-03-13,125.828384399414,2018-04-12,120.53630065918,120.53630065918,132.119803619385,1.91313793738203,Call Expired,Call,1.91313793738203,-5.29208374023439,1.91313793738203,-5.29208374023439,-3.37894580285236,-0.000337894580285236,152.043431735498,-420.579487330605,152.043431735498,-420.579487330605,-268.536055595108,,0.290301559675986,1.31216710139375,0.802304670617961,Technology
EMN,115.893559574765,long,2018-03-13,86.2860717773438,2018-04-12,84.2397766113281,84.2397766113281,90.6003753662109,1.23886134466359,Call Expired,Call,1.23886134466359,-2.04629516601563,1.23886134466359,-2.04629516601563,-0.807433821352031,-8.07433821352031E-05,143.576051052643,-237.152430730185,143.576051052643,-237.152430730185,-93.5763796775415,,0.281827000236438,1.66091659123031,0.681083768295164,Basic Materials
FTV,157.600232494972,long,2018-03-13,63.4516830444336,2018-04-12,60.8156623840332,60.8156623840332,66.6242671966553,1.08742922755185,Call Expired,Call,1.08742922755185,-2.6360206604004,1.08742922755185,-2.6360206604004,-1.54859143284855,-0.000154859143284855,171.379099083999,-415.437468940652,171.379099083999,-415.437468940652,-244.058369856653,,0.307970828486914,1.62311471831948,0.802304670617961,Technology
MHK,39.9058228426493,long,2018-03-13,250.589996337891,2018-04-12,239.570007324219,239.570007324219,263.119496154785,3.104495530569,Call Expired,Call,3.104495530569,-11.0199890136719,3.104495530569,-11.0199890136719,-7.91549348310291,-0.000791549348310291,123.887448658683,-439.761729307533,123.887448658683,-439.761729307533,-315.87428064885,,0.261887230111065,1.61709329602609,0.493981584514591,Consumer Cyclical
KR,483.90755944963,short,2018-03-13,20.6651039123535,2018-04-12,20.3122272491455,20.3122272491455,19.6318487167358,0.718631733322251,Put Expired,Put,0.718631733322251,0.352876663208011,0.718631733322251,0.352876663208011,1.07150839653026,0.000107150839653026,347.751328215028,170.759684879718,347.751328215028,170.759684879718,518.511013094746,,0.526185039015828,3.13871309198348,0.61284074004607,Consumer Defensive
CRM,82.9625593726767,short,2018-04-12,120.53630065918,2018-05-11,129.700637817383,129.700637817383,114.509485626221,1.81908056563762,Put Expired,Put,1.81908056563762,-9.16433715820314,1.81908056563762,-9.16433715820314,-7.34525659256552,-0.000734525659256552,150.915579430393,-760.296865598655,150.915579430393,-760.296865598655,-609.381286168262,,0.31276357136001,0.994955495589981,0.802304670617961,Technology
EMN,118.708766835159,short,2018-04-12,84.2397766113281,2018-05-11,84.6522064208984,84.6522064208984,80.0277877807617,0.924020951559328,Put Expired,Put,0.924020951559328,-0.412429809570313,0.924020951559328,-0.412429809570313,0.511591141989015,5.11591141989015E-05,109.689387689458,-48.9590341001511,109.689387689458,-48.9590341001511,60.7303535893066,,0.266568560952205,0.740504333501288,0.681083768295164,Basic Materials
FTV,164.431325878734,short,2018-04-12,60.8156623840332,2018-05-11,61.5235023498535,61.5235023498535,57.7748792648315,0.687590531600648,Put Expired,Put,0.687590531600648,-0.70783996582032,0.687590531600648,-0.70783996582032,-0.0202494342196715,-2.02494342196715E-06,113.061422772758,-116.391064089793,113.061422772758,-116.391064089793,-3.32964131703478,,0.271047232467804,0.561373253319034,0.802304670617961,Technology
MHK,41.7414521612743,short,2018-04-12,239.570007324219,2018-05-11,227.591506958008,213.580001831055,227.591506958008,2.69412693964154,Option Assigned,Put,2.69412693964154,11.9785003662109,14.6726273058525,0,14.6726273058525,0.00146726273058525,112.456770767447,500,612.456770767447,0,612.456770767447,,0.271325061152551,0.937331801504324,0.520096406479983,Consumer Cyclical
KR,492.314302973382,short,2018-04-12,20.3122272491455,2018-05-11,21.1470928192139,21.1470928192139,19.2966158866882,0.63717918927734,Put Expired,Put,0.63717918927734,-0.834865570068359,0.63717918927734,-0.834865570068359,-0.197686380791019,-1.97686380791019E-05,313.692428438218,-411.016261204679,313.692428438218,-411.016261204679,-97.3238327664611,,0.494636859785432,0.980424877111009,0.61284074004607,Consumer Defensive
CRM,77.1006231602338,long,2018-05-11,129.700637817383,2018-06-12,135.290588378906,135.290588378906,136.185669708252,1.36449914959815,Call Expired,Call,1.36449914959815,5.58995056152344,1.36449914959815,5.58995056152344,6.95444971112159,0.000695444971112159,105.203734735627,430.988671728356,105.203734735627,430.988671728356,536.192406463983,,0.24014004381064,-2.53846424658423,0.802304670617961,Technology
EMN,118.130411749448,long,2018-05-11,84.6522064208984,2018-06-12,86.8254165649414,86.8254165649414,88.8848167419434,0.715159760898139,Call Expired,Call,0.715159760898139,2.17321014404297,0.715159760898139,2.17321014404297,2.88836990494111,0.000288836990494111,84.482117021534,256.722209133873,84.482117021534,256.722209133873,341.204326155407,,0.217719938234123,-1.84712608337783,0.681083768295164,Basic Materials
FTV,162.539511212073,long,2018-05-11,61.5235023498535,2018-06-12,63.7543449401856,63.7543449401856,64.5996774673462,0.70360603780126,Call Expired,Call,0.70360603780126,2.23084259033202,0.70360603780126,2.23084259033202,2.93444862813328,0.000293444862813328,114.36378147008,362.600064223641,114.36378147008,362.600064223641,476.963845693721,,0.252047421215467,-0.580820502802766,0.802304670617961,Technology
KR,472.878238417442,long,2018-05-11,21.1470928192139,2018-06-12,22.2044474601746,22.2241287231445,22.2044474601746,0.184156347682061,Option Assigned,Call,0.184156347682061,1.05735464096069,1.24151098864275,0,1.24151098864275,0.000124151098864275,87.0835292852829,500,587.083529285283,0,587.083529285283,,0.220791536251885,-1.33710562886648,0.61284074004607,Consumer Defensive
GEN,1021.21051958561,short,2018-05-11,9.7923002243042,2018-06-12,10.7880268096924,10.7880268096924,9.30268521308899,0.853591323539895,Put Expired,Put,0.853591323539895,-0.995726585388185,0.853591323539895,-0.995726585388185,-0.14213526184829,-1.4213526184829E-05,871.696439025947,-1016.84646362948,871.696439025947,-1016.84646362948,-145.15002460353,,1.19523237371072,7.54236414248991,0.750235980794935,Technology
CRM,73.9149716164524,long,2018-06-12,135.290588378906,2018-07-12,142.055117797852,147.105926513672,142.055117797852,0.756057666250445,Option Assigned,Call,0.756057666250445,6.76452941894533,7.52058708519578,0,7.52058708519578,0.000752058708519577,55.8839809413029,500.000000000001,555.883980941304,0,555.883980941304,,0.184073329690018,-1.92031642330961,0.802304670617961,Technology
EMN,115.173648404214,long,2018-06-12,86.8254165649414,2018-07-12,79.080207824707,79.080207824707,91.1666873931885,0.346249801172052,Call Expired,Call,0.346249801172052,-7.74520874023438,0.346249801172052,-7.74520874023438,-7.39895893906232,-0.000739895893906232,39.878852860219,-892.043948265001,39.878852860219,-892.043948265001,-852.165095404782,,0.16187341073635,-1.45147319735617,0.693523563032296,Basic Materials
FTV,156.852054701245,long,2018-06-12,63.7543449401856,2018-07-12,62.6631393432617,62.6631393432617,66.9420621871948,0.40821821299312,Call Expired,Call,0.40821821299312,-1.09120559692383,0.40821821299312,-1.09120559692383,-0.682987383930708,-6.82987383930708E-05,64.0298654744411,-171.157839979001,64.0298654744411,-171.157839979001,-107.127974504559,,0.192911331609372,-1.79352495534389,0.802304670617961,Technology
GEN,926.953573290679,long,2018-06-12,10.7880268096924,2018-07-12,10.8836755752563,10.8836755752563,11.327428150177,1.06360159559992,Call Expired,Call,1.06360159559992,0.0956487655639631,1.06360159559992,0.0956487655639631,1.15925036116388,0.000115925036116388,985.909299599015,88.661965020358,985.909299599015,88.661965020358,1074.57126461937,,1.22425028632731,1.29592273960036,0.693523563032296,Technology
SRE,213.756549731316,long,2018-06-12,46.7821922302246,2018-07-12,46.5449905395508,46.5449905395508,49.1213018417358,1.73617017163761,Call Expired,Call,1.73617017163761,-0.237201690673828,1.73617017163761,-0.237201690673828,1.49896848096379,0.000149896848096379,371.117745635683,-50.7034149888724,371.117745635683,-50.7034149888724,320.414330646811,,0.464284557448069,4.73256574272175,0.648602165616804,Utilities
EMN,126.453891246296,short,2018-07-12,79.080207824707,2018-08-10,79.6223449707031,79.6223449707031,75.1261974334717,0.515678937848463,Put Expired,Put,0.515678937848463,-0.542137145996094,0.515678937848463,-0.542137145996094,-0.0264582081476306,-2.64582081476306E-06,65.2096083246951,-68.5553517003674,65.2096083246951,-68.5553517003674,-3.34574337567234,,0.214452453665495,0.502256645084044,0.693523563032296,Basic Materials
FTV,159.583450570855,short,2018-07-12,62.6631393432617,2018-08-10,64.9025573730469,64.9025573730469,59.5299823760986,0.442863154354846,Put Expired,Put,0.442863154354846,-2.23941802978516,0.442863154354846,-2.23941802978516,-1.79655487543031,-0.000179655487543031,70.6736303026395,-357.374056463701,70.6736303026395,-357.374056463701,-286.700426161061,,0.220082983127975,-0.204034163051065,0.681083768295164,Technology
GEN,918.807247685207,long,2018-07-12,10.8836755752563,2018-08-10,9.6553544998169,9.6553544998169,11.4278593540192,0.0346362958109474,Call Expired,Call,0.0346362958109474,-1.22832107543945,0.0346362958109474,-1.22832107543945,-1.1936847796285,-0.00011936847796285,31.8240796240673,-1128.59030659826,31.8240796240673,-1128.59030659826,-1096.76622697419,,0.150723857236702,-1.09700853263781,0.693523563032296,Technology
